Complaint_ID,Complaint_Text,Category,Severity,Date,Status
CF-55338,Request for water saving device installation near City Hospital,Water Supply,Low,2024-09-04 13:55:48,Resolved
CF-55339,"No electricity across the ward, meter not responding near City Hospital - Hope for quick resolution in Industrial Area",Electricity,High,2025-10-05 05:08:44,In Progress
CF-55340,Request for LED street light installation near School Zone,Electricity,Low,2024-03-11 01:15:04,Resolved
CF-55341,Water filter installation request for community in VIP Area,Water Supply,Low,2024-03-06 18:24:14,In Progress
CF-55342,Want to know about green energy options,Electricity,Low,2025-02-11 03:36:27,Resolved
CF-55343,Request for water connection for small business,Water Supply,Low,2024-08-30 17:38:17,Pending
CF-55344,"No electricity for past 8 hours, frequent trippings in Sector 12 - Request immediate visit in VIP Area",Electricity,High,2024-01-26 16:43:38,In Progress
CF-55345,Electricity meter testing request,Electricity,Low,2024-03-14 11:33:26,Resolved
CF-55346,"No electricity in residential area, grid failure in Old City near Bus Stand",Electricity,High,2024-03-31 08:14:24,Pending
CF-55347,Water pressure is low in morning hours in Industrial Area,Water Supply,Low,2024-03-13 02:18:46,Resolved
CF-55348,Want to install water meter for individual flat in Residential Colony,Water Supply,Low,2025-01-03 18:15:08,Pending
CF-55349,Request for covered garbage bin installation near Shopping Mall,Waste-Water/Sewage,Low,2024-02-09 00:28:28,Resolved
CF-55350,Need information about online payment options in VIP Area,Electricity,Low,2024-12-16 17:53:45,Resolved
CF-55351,"No electricity throughout neighborhood, transformer not working on MG Road near Bus Stand",Electricity,High,2024-07-26 23:19:42,Resolved
CF-55352,Need information about furniture disposal near Shopping Mall,Waste-Water/Sewage,Low,2025-06-08 09:51:19,Closed
CF-55353,Need help with water meter reading correction,Water Supply,Low,2025-09-01 14:50:55,Closed
CF-55354,"No electricity affecting entire block, meter not responding near Railway Station - Very serious issue near Shopping Mall",Electricity,High,2025-09-15 19:34:34,Pending
CF-55355,"No electricity affecting entire block, erratic power supply in Sector 12 - This is urgent",Electricity,High,2024-11-07 20:03:54,In Progress
CF-55356,Water bill amount seems high in Gandhi Nagar,Water Supply,Low,2024-09-06 09:57:50,Closed
CF-55357,Request for time of day meter installation near City Hospital,Electricity,Low,2025-07-25 07:05:20,Resolved
CF-55358,Want to know about green energy options near School Zone,Electricity,Low,2024-06-24 09:44:08,In Progress
CF-55359,Need information about water connection fees,Water Supply,Low,2025-10-10 17:11:54,Pending
CF-55360,Need clarification on sewerage charges near City Hospital,Water Supply,Low,2025-10-22 17:14:12,Closed
CF-55361,Garbage leachate polluting groundwater supply on MG Road,Waste-Water/Sewage,High,2024-03-02 10:07:34,Resolved
CF-55362,"Drinking water turning hair green, copper contamination in Gandhi Nagar",Water Supply,High,2025-04-15 13:18:08,In Progress
CF-55363,"No electricity without notice, frequent trippings in Sector 12 near Railway Station",Electricity,High,2024-09-29 06:33:13,In Progress
CF-55364,Request for new electricity connection near Market Square,Electricity,Low,2024-09-06 17:22:03,In Progress
CF-55365,Want to register complaint about water wastage in Residential Colony,Water Supply,Low,2025-06-07 09:26:45,Resolved
CF-55366,"No electricity in residential area, prolonged load shedding near Shopping Mall - Very serious issue near Central Park",Electricity,High,2024-06-25 14:50:38,In Progress
CF-55367,Need information about water quality parameters,Water Supply,Low,2025-04-29 08:22:27,Resolved
CF-55368,Request for water connection for community center in Commercial Complex,Water Supply,Low,2024-02-29 01:55:44,Closed
CF-55369,Need separate collection for paper waste in Old City,Waste-Water/Sewage,Low,2024-09-24 20:48:44,Resolved
CF-55370,"No electricity for past 8 hours, voltage drops to zero on MG Road - Hope for quick resolution",Electricity,High,2024-11-11 23:19:51,Pending
CF-55371,"No electricity since yesterday, complete power outage in Sector 12 - Hope for quick resolution in Residential Colony",Electricity,High,2025-09-20 00:09:24,Pending
CF-55372,Query about electricity rebate scheme near City Hospital,Electricity,Low,2024-12-02 13:00:11,Resolved
CF-55373,Need help with bulk item disposal,Waste-Water/Sewage,Low,2025-08-21 16:34:43,Resolved
CF-55374,Need help with water connection for rental property on MG Road,Water Supply,Low,2025-06-07 06:18:02,Pending
CF-55375,Request for water tanker during maintenance in Commercial Complex,Water Supply,Low,2024-04-03 10:46:01,Resolved
CF-55376,"No electricity in our locality, prolonged load shedding near Shopping Mall",Electricity,High,2025-02-19 20:56:24,Pending
CF-55377,"Sewage mixing with drinking water supply, dangerous near School Zone",Water Supply,High,2024-05-20 20:18:24,Closed
CF-55378,Water pressure is low in morning hours,Water Supply,Low,2024-09-20 08:08:58,Resolved
CF-55379,"Sewage backup in basement apartments, health emergency in Commercial Complex",Waste-Water/Sewage,High,2025-05-08 23:30:58,Pending
CF-55380,Electricity meter testing request,Electricity,Low,2025-07-29 11:26:41,Closed
CF-55381,Need information about waste to energy program near Shopping Mall,Waste-Water/Sewage,Low,2025-03-22 06:24:02,Closed
CF-55382,"No electricity without notice, power fluctuations damaging appliances near Central Park",Electricity,High,2025-04-20 19:57:36,In Progress
CF-55383,Need information about water tariff rates near School Zone,Water Supply,Low,2024-04-11 04:09:47,Pending
CF-55384,Need information about online payment options,Electricity,Low,2024-02-26 12:54:28,Resolved
CF-55385,Need duplicate copy of electricity bill,Electricity,Low,2024-07-03 15:40:38,Resolved
CF-55386,"No electricity in our locality, frequent trippings in Gandhi Nagar on MG Road",Electricity,High,2024-10-26 17:01:09,Resolved
CF-55387,Request for water supply schedule change,Water Supply,Low,2025-09-26 00:41:00,Resolved
CF-55388,"No electricity without notice, no supply despite payment near Shopping Mall - Hope for quick resolution",Electricity,High,2025-10-01 00:12:03,Pending
CF-55389,Request for additional garbage bins in area on MG Road,Waste-Water/Sewage,Low,2024-05-20 02:07:05,Closed
CF-55390,"No electricity throughout neighborhood, frequent trippings near Shopping Mall near Bus Stand",Electricity,High,2024-10-30 22:37:32,In Progress
CF-55391,Query about peak hour charges in Industrial Area,Electricity,Low,2025-12-18 13:52:01,Pending
CF-55392,Bulk waste disposal request for house renovation,Waste-Water/Sewage,Low,2024-08-29 09:32:56,Resolved
CF-55393,Meter reading seems incorrect this month near School Zone,Electricity,Low,2025-10-18 10:18:58,Closed
CF-55394,Need help with online water bill payment in Residential Colony,Water Supply,Low,2024-12-10 07:49:16,Resolved
CF-55395,Water supply line damaged by construction work,Water Supply,High,2025-09-15 18:34:51,Pending
CF-55396,Request for smart meter installation,Electricity,Low,2025-02-07 22:04:28,Closed
CF-55397,Contaminated water supply causing illness in area - Immediate action needed on MG Road,Water Supply,High,2025-01-18 11:07:44,In Progress
CF-55398,"No water for livestock, animals dying of thirst in VIP Area",Water Supply,High,2024-10-20 08:49:12,Pending
CF-55399,Need to update name on electricity bill in Residential Colony,Electricity,Low,2024-05-01 12:18:22,In Progress
CF-55400,Minor leakage in common area pipeline near School Zone,Water Supply,Low,2024-12-02 10:56:36,In Progress
CF-55401,"Groundwater contamination suspected, testing needed - Immediate action needed in Old City",Water Supply,High,2024-03-19 18:58:19,In Progress
CF-55402,"Garbage pile attracting stray animals, rabies risk - Immediate action needed",Waste-Water/Sewage,High,2025-06-30 20:38:01,In Progress
CF-55403,"No electricity in our locality, frequent outages near Central Park",Electricity,High,2025-10-08 12:15:37,Pending
CF-55404,"No electricity throughout neighborhood, no electricity supply near City Hospital - Very serious issue",Electricity,High,2024-10-18 09:06:18,Pending
CF-55405,Request for awareness program on waste management in Residential Colony,Waste-Water/Sewage,Low,2024-11-18 09:05:27,Resolved
CF-55406,"No electricity in our locality, frequent trippings in Gandhi Nagar near Railway Station",Electricity,High,2024-10-04 23:18:41,Pending
CF-55407,Need information about water tariff rates in Residential Colony,Water Supply,Low,2024-04-17 07:06:31,Resolved
CF-55408,"Water supply cut without notice, elderly stranded",Water Supply,High,2024-05-26 17:21:41,Pending
CF-55409,Want to know about water conservation schemes in VIP Area,Water Supply,Low,2025-03-04 04:47:24,Pending
CF-55410,Request for water supply schedule change in Industrial Area,Water Supply,Low,2025-07-20 08:37:36,In Progress
CF-55411,Water bill rebate for senior citizens,Water Supply,Low,2025-08-27 03:27:00,Pending
CF-55412,"No water supply in hospital area, critical",Water Supply,High,2025-04-16 09:36:12,Pending
CF-55413,"Water supply cut without notice, elderly stranded in Old City",Water Supply,High,2024-04-11 19:17:40,In Progress
CF-55414,Contaminated water causing skin diseases - Need help ASAP near City Hospital,Water Supply,High,2025-12-29 18:29:47,In Progress
CF-55415,"No electricity throughout neighborhood, voltage drops to zero in Residential Colony near School Zone",Electricity,High,2025-12-26 14:35:31,Pending
CF-55416,"Major leak in underground water main, sinkhole risk - Hope for quick resolution",Water Supply,High,2024-05-01 12:36:02,In Progress
CF-55417,Sewage pipe burst under building foundation - Please resolve urgently,Waste-Water/Sewage,High,2024-03-27 13:52:43,Pending
CF-55418,Electricity meter testing request in Residential Colony,Electricity,Low,2025-07-22 02:14:53,Resolved
CF-55419,Need information about water testing laboratory near Shopping Mall,Water Supply,Low,2024-11-14 22:34:25,Closed
CF-55420,Request for more frequent street sweeping,Waste-Water/Sewage,Low,2024-12-06 04:32:58,Pending
CF-55421,"No electricity without notice, grid failure near Shopping Mall - Please resolve urgently near Market Square",Electricity,High,2025-02-08 21:03:59,In Progress
CF-55422,"No electricity affecting entire block, complete power outage near Railway Station in Residential Colony",Electricity,High,2025-08-26 18:53:45,In Progress
CF-55423,Water filter installation request for community in Residential Colony,Water Supply,Low,2025-07-01 10:43:41,In Progress
CF-55424,Garbage leachate polluting groundwater supply - Please resolve urgently near Central Park,Waste-Water/Sewage,High,2024-02-07 23:00:08,In Progress
CF-55425,"No electricity throughout neighborhood, frequent outages near Shopping Mall - Hope for quick resolution near City Hospital",Electricity,High,2025-03-19 14:55:47,Pending
CF-55426,Query about peak hour charges near City Hospital,Electricity,Low,2025-07-29 19:24:35,In Progress
CF-55427,Contaminated well water causing mass poisoning - Need help ASAP in Residential Colony,Water Supply,High,2025-04-27 20:51:44,Pending
CF-55428,"Water meter not working, need replacement in Residential Colony",Water Supply,Low,2024-05-25 06:44:38,Pending
CF-55429,Water contamination from agricultural pesticide runoff on MG Road,Water Supply,High,2024-11-04 08:25:55,Pending
CF-55430,Water connection transfer due to property sale in Sector 12,Water Supply,Low,2024-07-05 21:30:38,Resolved
CF-55431,Waste water from slaughterhouse flowing untreated,Waste-Water/Sewage,High,2024-12-16 13:07:54,Closed
CF-55432,Need help with bulk item disposal,Waste-Water/Sewage,Low,2024-07-18 08:32:17,Resolved
CF-55433,Meter reading seems incorrect this month,Electricity,Low,2025-02-24 11:48:22,Resolved
CF-55434,"Tap leaking continuously, wasting water",Water Supply,Low,2024-10-14 03:15:55,In Progress
CF-55435,"Sewage backup in basement apartments, health emergency near School Zone",Waste-Water/Sewage,High,2024-10-29 09:15:40,Resolved
CF-55436,Need information about water connection fees in Gandhi Nagar,Water Supply,Low,2024-04-08 08:31:51,Pending
CF-55437,"Burst pipe near electrical substation, electrocution risk - Request immediate visit",Water Supply,High,2024-10-20 19:55:56,Resolved
CF-55438,"Garbage pile attracting stray animals, rabies risk in Gandhi Nagar",Waste-Water/Sewage,High,2024-07-23 15:02:59,In Progress
CF-55439,Request for more sanitation workers on MG Road,Waste-Water/Sewage,Low,2024-08-15 22:53:42,Resolved
CF-55440,Want to avail subsidy for electricity bill near Market Square,Electricity,Low,2025-05-08 13:17:22,Closed
CF-55441,"No electricity throughout neighborhood, meter not responding near Central Park",Electricity,High,2025-01-14 12:43:00,Pending
CF-55442,Water main break flooding basement apartments in Industrial Area,Water Supply,High,2025-05-21 22:35:56,Pending
CF-55443,"No electricity for past 8 hours, high voltage spikes in Sector 12 in Commercial Complex",Electricity,High,2024-01-10 04:42:23,Pending
CF-55444,"Water tank cracked, debris falling into supply",Water Supply,High,2025-08-02 21:10:48,Pending
CF-55445,Need help with electricity subsidy renewal near Shopping Mall,Electricity,Low,2024-08-24 00:05:23,In Progress
CF-55446,Minor power cut for 1-2 hours daily near City Hospital,Electricity,Low,2024-08-29 09:10:48,Pending
CF-55447,"Water pipeline passing through sewage line, cross contamination",Water Supply,High,2025-12-02 20:41:48,In Progress
CF-55448,Want to change from prepaid to postpaid meter,Electricity,Low,2024-07-03 11:58:50,Resolved
CF-55449,"Drainage blocked, sewage water entering homes - Very serious issue near Market Square",Waste-Water/Sewage,High,2024-01-29 12:47:41,Pending
CF-55450,Need information about industrial tariff,Electricity,Low,2024-07-08 11:36:44,Closed
CF-55451,Garbage accumulation causing dengue outbreak in Commercial Complex,Waste-Water/Sewage,High,2024-02-20 09:03:17,In Progress
